,Subject_ID,Time,PPG,HR,HRV
0,4.0,0.0,0.0005859808002,,
1,4.0,0.01001001001001,0.0932345884921807,,
2,4.0,0.02002002002002,0.173425890709958,,
3,4.0,0.03003003003003,0.2666822298830146,,
4,4.0,0.04004004004004,0.344175002408146,,
5,4.0,0.05005005005005,0.4184965393564221,,
6,4.0,0.06006006006006,0.4943756294428813,,
7,4.0,0.07007007007007,0.5696704946952941,,
8,4.0,0.08008008008008,0.6187368438914249,,
9,4.0,0.09009009009009,0.6701966219811726,,
10,4.0,0.1001001001001,0.7011513891596219,,
11,4.0,0.1101101101101101,0.7450238738571603,,
12,4.0,0.1201201201201201,0.7678716730416011,,
13,4.0,0.1301301301301301,0.7715900591387957,,
14,4.0,0.1401401401401401,0.7794132137856615,,
15,4.0,0.1501501501501501,0.7754580143830052,,
16,4.0,0.1601601601601601,0.7620125648591488,,
17,4.0,0.1701701701701701,0.7419901625741175,,
18,4.0,0.1801801801801801,0.7106146163616843,,
19,4.0,0.1901901901901901,0.6783433296889575,,
20,4.0,0.2002002002002001,0.643136028196975,,
21,4.0,0.2102102102102102,0.5990611859669431,,
22,4.0,0.2202202202202202,0.544490788487889,,
23,4.0,0.2302302302302302,0.4915602418930075,,
24,4.0,0.2402402402402402,0.440710625714913,,
25,4.0,0.2502502502502503,0.383860084776356,,
26,4.0,0.2602602602602603,0.3416864939217718,,
27,4.0,0.2702702702702703,0.297543385858644,,
28,4.0,0.2802802802802803,0.2452919642944424,,
29,4.0,0.2902902902902903,0.2052295767918591,,
30,4.0,0.3003003003003003,0.1597644809074414,,
31,4.0,0.3103103103103103,0.1298810156216089,,
32,4.0,0.3203203203203203,0.0898440746838168,,
33,4.0,0.3303303303303303,0.0805329316323681,,
34,4.0,0.3403403403403403,0.059703059075217,,
35,4.0,0.3503503503503503,0.0397199086933811,,
36,4.0,0.3603603603603603,0.0268479367227685,,
37,4.0,0.3703703703703703,0.0127095257478407,,
38,4.0,0.3803803803803803,0.0081848228707542,,
39,4.0,0.3903903903903903,-0.0028294400706102,,
40,4.0,0.4004004004004003,-0.0033033071556073,,
41,4.0,0.4104104104104104,0.0025196773858288,,
42,4.0,0.4204204204204204,0.0006291045589363,,
43,4.0,0.4304304304304304,-1.2003629775401872e-05,,
44,4.0,0.4404404404404404,-0.0067309576930311,,
45,4.0,0.4504504504504504,-0.0072858592236824,,
46,4.0,0.4604604604604604,-0.0186890184237321,,
47,4.0,0.4704704704704704,-0.0175391233633436,,
48,4.0,0.4804804804804805,-0.0317025325229015,,
49,4.0,0.4904904904904905,-0.0496022219909158,,
50,4.0,0.5005005005005005,-0.062266320120172,,
51,4.0,0.5105105105105106,-0.0947991363649872,,
52,4.0,0.5205205205205206,-0.1242556758750412,,
53,4.0,0.5305305305305306,-0.1592139251664174,,
54,4.0,0.5405405405405406,-0.1997758248484056,,
