,Subject_ID,Time,PPG,HR,HRV
0,19.0,0.0,0.0001137606171466,,
1,19.0,0.01001001001001,0.0954166362723554,,
2,19.0,0.02002002002002,0.1669554589668624,,
3,19.0,0.03003003003003,0.2660047050889401,,
4,19.0,0.04004004004004,0.3542747497317996,,
5,19.0,0.05005005005005,0.4263729147153356,,
6,19.0,0.06006006006006,0.5051474211478866,,
7,19.0,0.07007007007007,0.5654036736415217,,
8,19.0,0.08008008008008,0.6230684667474179,,
9,19.0,0.09009009009009,0.6638319455402747,,
10,19.0,0.1001001001001,0.7101564560909264,,
11,19.0,0.1101101101101101,0.7415162184341231,,
12,19.0,0.1201201201201201,0.7661350206469254,,
13,19.0,0.1301301301301301,0.7685189423327441,,
14,19.0,0.1401401401401401,0.7753341027276024,,
15,19.0,0.1501501501501501,0.7702343038654635,,
16,19.0,0.1601601601601601,0.7602104788472358,,
17,19.0,0.1701701701701701,0.7310495065238364,,
18,19.0,0.1801801801801801,0.7112385097747429,,
19,19.0,0.1901901901901901,0.6745329481859429,,
20,19.0,0.2002002002002001,0.6307776479128564,,
21,19.0,0.2102102102102102,0.5931163979318401,,
22,19.0,0.2202202202202202,0.5385218542372294,,
23,19.0,0.2302302302302302,0.495296828416448,,
24,19.0,0.2402402402402402,0.4347924574196092,,
25,19.0,0.2502502502502503,0.4002204418974328,,
26,19.0,0.2602602602602603,0.341522018085699,,
27,19.0,0.2702702702702703,0.2939759496857759,,
28,19.0,0.2802802802802803,0.2459596518323936,,
29,19.0,0.2902902902902903,0.2063344664004395,,
30,19.0,0.3003003003003003,0.1665262821208693,,
31,19.0,0.3103103103103103,0.1339046296535954,,
32,19.0,0.3203203203203203,0.098516592218141,,
33,19.0,0.3303303303303303,0.073502973901556,,
34,19.0,0.3403403403403403,0.0548978389379449,,
35,19.0,0.3503503503503503,0.0339462716614397,,
36,19.0,0.3603603603603603,0.0239057020629337,,
37,19.0,0.3703703703703703,0.0147261841840535,,
38,19.0,0.3803803803803803,0.0015536865757465,,
39,19.0,0.3903903903903903,0.008306998923228,,
40,19.0,0.4004004004004003,0.0082139556039051,,
41,19.0,0.4104104104104104,5.4893052016024576e-05,,
42,19.0,0.4204204204204204,-0.0042233309048139,,
43,19.0,0.4304304304304304,-0.001672188882256,,
44,19.0,0.4404404404404404,0.0013400765905228,,
45,19.0,0.4504504504504504,-0.0033771569607149,,
46,19.0,0.4604604604604604,-0.0145160741847268,,
47,19.0,0.4704704704704704,-0.0171253664674373,,
48,19.0,0.4804804804804805,-0.0358642826734985,,
49,19.0,0.4904904904904905,-0.0453196007179262,,
50,19.0,0.5005005005005005,-0.0626882268519527,,
51,19.0,0.5105105105105106,-0.0944395711131515,,
52,19.0,0.5205205205205206,-0.1243337188379437,,
53,19.0,0.5305305305305306,-0.1573126372751634,,
54,19.0,0.5405405405405406,-0.1853020009492012,,
55,19.0,0.5505505505505506,-0.2386057313408331,,
56,19.0,0.5605605605605606,-0.2766714151794556,,
57,19.0,0.5705705705705706,-0.3284916363754898,,
58,19.0,0.5805805805805806,-0.3771045684768465,,
59,19.0,0.5905905905905906,-0.4317080668843259,,
60,19.0,0.6006006006006006,-0.4842053166651398,,
61,19.0,0.6106106106106106,-0.5383378215509769,,
62,19.0,0.6206206206206206,-0.5779088600851572,,
63,19.0,0.6306306306306306,-0.6238066288622974,,
64,19.0,0.6406406406406406,-0.6634891307721563,,
65,19.0,0.6506506506506506,-0.7098088079408115,,
66,19.0,0.6606606606606606,-0.7325202173263051,,
67,19.0,0.6706706706706707,-0.7562101520518116,,
68,19.0,0.6806806806806807,-0.7719805607271316,,
69,19.0,0.6906906906906907,-0.7795319001025669,,
70,19.0,0.7007007007007007,-0.7708407035512147,,
71,19.0,0.7107107107107107,-0.77233191637985,,
72,19.0,0.7207207207207207,-0.7482922066151204,,
73,19.0,0.7307307307307307,-0.7175317726077982,,
74,19.0,0.7407407407407407,-0.6788238229502098,,
75,19.0,0.7507507507507507,-0.6300081174340657,,
76,19.0,0.7607607607607607,-0.5840121731144718,,
77,19.0,0.7707707707707707,-0.5198734037884953,,
78,19.0,0.7807807807807807,-0.4547205357056225,,
79,19.0,0.7907907907907907,-0.3727019232144994,,
80,19.0,0.8008008008008007,-0.2865485408238628,,
81,19.0,0.8108108108108109,-0.1989055360313521,,
82,19.0,0.8208208208208209,-0.1092517975456631,,
83,19.0,0.8308308308308309,-0.011537538674794,,
84,19.0,0.8408408408408409,0.0681602581440969,,
85,19.0,0.8508508508508509,0.1579405410451433,,
86,19.0,0.8608608608608609,0.2487221696626869,,
87,19.0,0.8708708708708709,0.3308201657939834,,
88,19.0,0.8808808808808809,0.4124998347831051,,
89,19.0,0.8908908908908909,0.4791802900808156,,
90,19.0,0.9009009009009008,0.5406351398709108,,
91,19.0,0.9109109109109108,0.61351377855073,,
92,19.0,0.9209209209209208,0.6641272181487471,,
93,19.0,0.9309309309309308,0.6965050463290275,,
94,19.0,0.9409409409409408,0.7272081072563439,,
95,19.0,0.950950950950951,0.7539135934885384,,
96,19.0,0.960960960960961,0.7815376771644962,,
97,19.0,0.970970970970971,0.7778652282580802,,
98,19.0,0.980980980980981,0.7771833020808947,,
99,19.0,0.990990990990991,0.7730639284022933,,
100,19.0,1.001001001001001,0.7451911864518879,,
101,19.0,1.011011011011011,0.7199324897585835,,
102,19.0,1.021021021021021,0.6797100193448503,,
103,19.0,1.031031031031031,0.6378920830807358,,
104,19.0,1.0410410410410411,0.5979672641691329,,
105,19.0,1.0510510510510511,0.555425543184439,,
106,19.0,1.0610610610610611,0.5094251533860716,,
107,19.0,1.0710710710710711,0.4613131569983183,,
108,19.0,1.0810810810810811,0.4031214216004893,,
109,19.0,1.0910910910910911,0.353293190111711,,
110,19.0,1.1011011011011012,0.2989607217269512,,
111,19.0,1.1111111111111112,0.2614253226916129,,
112,19.0,1.1211211211211212,0.2210474879340548,,
113,19.0,1.1311311311311312,0.1767158186858777,,
114,19.0,1.1411411411411412,0.1288121811650696,,
115,19.0,1.1511511511511512,0.0956014627652549,,
116,19.0,1.1611611611611612,0.0707685172769264,,
117,19.0,1.1711711711711712,0.0468347901133106,,
118,19.0,1.1811811811811812,0.0411109194345414,,
119,19.0,1.1911911911911912,0.0313948799432608,,
120,19.0,1.2012012012012012,0.0159784960255692,,
121,19.0,1.2112112112112112,0.0085860946596109,,
122,19.0,1.2212212212212212,0.0044255554733858,,
123,19.0,1.2312312312312312,-0.0056942551837801,,
124,19.0,1.2412412412412412,-0.0120121404035052,,
125,19.0,1.2512512512512513,-0.0001278556943804,,
126,19.0,1.2612612612612613,-0.002666618210874,,
127,19.0,1.2712712712712713,0.0046425779051293,,
128,19.0,1.2812812812812813,-0.0036322380755117,,
129,19.0,1.2912912912912913,-0.0109230994983589,,
130,19.0,1.3013013013013013,-0.0205946152807861,,
131,19.0,1.3113113113113113,-0.0257567010513582,,
132,19.0,1.3213213213213213,-0.0500656645039358,,
133,19.0,1.3313313313313313,-0.0625686710071364,,
134,19.0,1.3413413413413413,-0.0833731087379473,,
135,19.0,1.351351351351351,-0.1186148768771695,,
136,19.0,1.361361361361361,-0.14886717910051,,
137,19.0,1.371371371371371,-0.1801479216846924,,
138,19.0,1.3813813813813811,-0.2282825728811649,,
139,19.0,1.3913913913913911,-0.275083024071962,,
140,19.0,1.4014014014014011,-0.3167574441297784,,
141,19.0,1.4114114114114114,-0.3558208386640107,,
142,19.0,1.4214214214214214,-0.4120240644888247,,
143,19.0,1.4314314314314314,-0.4635041971312111,,
144,19.0,1.4414414414414414,-0.5229433297184265,,
145,19.0,1.4514514514514514,-0.5623108413347763,,
146,19.0,1.4614614614614614,-0.6087981345075022,,
147,19.0,1.4714714714714714,-0.6452263097883681,,
148,19.0,1.4814814814814814,-0.6905364068761165,,
149,19.0,1.4914914914914914,-0.7265189596795723,,
150,19.0,1.5015015015015014,-0.7537814431571067,,
151,19.0,1.5115115115115114,-0.7591400338188323,,
152,19.0,1.5215215215215214,-0.7757569986954947,,
153,19.0,1.5315315315315314,-0.7755532054156462,,
154,19.0,1.5415415415415414,-0.7685615585362432,,
155,19.0,1.5515515515515514,-0.7520806035621274,,
156,19.0,1.5615615615615617,-0.7278749089712037,,
157,19.0,1.5715715715715717,-0.7004587462692591,,
158,19.0,1.5815815815815817,-0.6433615205935523,,
159,19.0,1.5915915915915917,-0.5956185947309939,,
160,19.0,1.6016016016016017,-0.5309573997375666,,
161,19.0,1.6116116116116117,-0.4699661174983608,,
162,19.0,1.6216216216216215,-0.3854088553833093,,
163,19.0,1.6316316316316315,-0.3079818042588634,,
164,19.0,1.6416416416416415,-0.2259695605163816,,
165,19.0,1.6516516516516515,-0.132769440356401,,
166,19.0,1.6616616616616615,-0.0454386252143639,,
167,19.0,1.6716716716716715,0.0420832033304876,,
168,19.0,1.6816816816816818,0.134367077097063,,
169,19.0,1.6916916916916918,0.2231115112265604,,
170,19.0,1.7017017017017018,0.3121293663749888,,
171,19.0,1.7117117117117118,0.3885635059257834,,
172,19.0,1.7217217217217218,0.4645484473012208,,
173,19.0,1.7317317317317318,0.5290790541478712,,
174,19.0,1.7417417417417418,0.5932582297831919,,
175,19.0,1.7517517517517518,0.6441187425762184,,
176,19.0,1.7617617617617618,0.6953151542129364,,
177,19.0,1.7717717717717718,0.7269077928985591,,
